STATEFP,GEOID,NAME,CDP02_92E,OBJECTID,NCESID,STATEABBREV
17,1716920,Glenview Community Consolidated School District 34,2880,1300,1716920,IL
17,1716950,Brookwood School District 167,595,1301,1716950,IL
17,1717040,Woodridge School District 68,1790,1302,1717040,IL
17,1717160,Gower School District 62,490,1303,1717160,IL
17,1717190,Grand Prairie Community Consolidated School District 6,70,1304,1717190,IL
17,1717220,Grand Ridge Community Consolidated School District 95,190,1305,1717220,IL
17,1717310,Grant Community Consolidated School District 110,410,1306,1717310,IL
17,1717490,Grass Lake School District 36,130,1307,1717490,IL
17,1717520,Grayslake Consolidated Community School District 46,2285,1308,1717520,IL
17,1717800,Gurnee School District 56,1345,1309,1717800,IL
17,1718090,Hampton School District 29,170,1311,1718090,IL
17,1718450,Harvey School District 152,1220,1313,1718450,IL
17,1718480,West Harvey-Dixmoor Public School District 147,785,1314,1718480,IL
17,1718570,Hawthorn Community Consolidated School District 73,2720,1315,1718570,IL
17,1718600,Hazel Crest School District 152-5,595,1316,1718600,IL
17,1718960,High Mount School District 116,250,1317,1718960,IL
17,1719110,LaGrange Highlands School District 106,495,1318,1719110,IL
17,1719230,Hillside School District 93,255,1319,1719230,IL
17,1719290,Hinsdale Community Consolidated School District 181,2370,1320,1719290,IL
17,1719420,Hollis Consolidated School District 328,55,1321,1719420,IL
17,1719500,Homer Community Consolidated School District 33C,2270,1322,1719500,IL
17,1719530,Homewood School District 153,1270,1323,1719530,IL
17,1719680,Hoover-Schrum Memorial School District 157,480,1324,1719680,IL
17,1720190,Irvington County Community Unit School District 11,55,1325,1720190,IL
17,1720220,Itasca School District 10,615,1326,1720220,IL
17,1720250,Iuka Community Consolidated School District 7,115,1327,1720250,IL
17,1720370,Jasper Community Consolidated School District 17,110,1328,1720370,IL
17,1720580,Joliet Public School District 86,6715,1329,1720580,IL
17,1720640,Jonesboro Community Consolidated School District 43,210,1330,1720640,IL
17,1720880,Keeneyville School District 20,1015,1331,1720880,IL
17,1720910,Kell Consolidated School District 2,90,1332,1720910,IL
17,1720970,Kenilworth School District 38,255,1333,1720970,IL
17,1721030,Kildeer Countryside Community Consolidated School District 96,2095,1334,1721030,IL
17,1721130,Kings Consolidated School District 144,55,1335,1721130,IL
17,1721180,Kinnikinnick Community Consolidated School District 131,1235,1336,1721180,IL
17,1721270,Kirby School District 140,2105,1337,1721270,IL
17,1721420,Komarek School District 94,365,1338,1721420,IL
17,1721450,Darien School District 61,895,1339,1721450,IL
17,1721510,Ladd Community Consolidated School District 94,120,1340,1721510,IL
17,1721600,LaGrange School District 102,2050,1341,1721600,IL
17,1721630,LaGrange School District 105,855,1342,1721630,IL
17,1721690,La Harpe Community School District 347,170,1343,1721690,IL
17,1721750,Lake Forest School District 67,1095,1345,1721750,IL
17,1721870,Lake Villa Community Consolidated School District 41,1830,1346,1721870,IL
17,1722020,Lansing School District 158,1305,1347,1722020,IL
17,1722050,Laraway Community Consolidated School District 70C,275,1348,1722050,IL
17,1722800,Libertyville School District 70,1570,1350,1722800,IL
17,1722920,Limestone Walters Community Consolidated School District 316,130,1352,1722920,IL
17,1723090,Lincolnshire-Prairieview School District 103,1235,1354,1723090,IL
17,1723100,Lincolnwood School District 74,705,1355,1723100,IL
17,1723160,Lisbon Community Consolidated School District 90,95,1356,1723160,IL
17,1723460,Lombard School District 44,2085,1357,1723460,IL
17,1723700,Ludlow Community Consolidated School District 142,60,1358,1723700,IL
17,1723730,Will County School District 92,1145,1359,1723730,IL
17,1723850,Lyons School District 103,1515,1360,1723850,IL
17,1724000,Maercker School District 60,1190,1361,1724000,IL
17,1724120,Malden Community Consolidated School District 84,30,1362,1724120,IL
17,1724270,Manhattan School District 114,900,1363,1724270,IL
17,1724330,Mannheim School District 83,1675,1364,1724330,IL
17,1724420,Northbrook/Glenview School District 30,695,1365,1724420,IL
17,1724780,Marquardt School District 15,2045,1367,1724780,IL
17,1725110,Maywood-Melrose Park-Broadview School District 89,3235,1369,1725110,IL
17,1725290,McHenry Community Consolidated School District 15,3220,1372,1725290,IL
17,1725500,Medinah School District 11,445,1373,1725500,IL
17,1725620,Mendota Community Consolidated School District 289,725,1374,1725620,IL
17,1725740,Metamora Community Consolidated School District 1,805,1375,1725740,IL
17,1725920,Midlothian School District 143,975,1376,1725920,IL
17,1726100,Millburn Community Consolidated School District 24,690,1377,1726100,IL
17,1726190,Millstadt Consolidated Community School District 160,485,1378,1726190,IL
17,1726250,Miller Township Community Consolidated School District,200,1379,1726250,IL
17,1726310,Minooka Community Consolidated School District 201,2330,1380,1726310,IL
17,1726370,Mokena School District 159,1105,1381,1726370,IL
17,1726490,Monroe School District 70,240,1382,1726490,IL
17,1726590,Montmorency Community Consolidated School District 145,180,1383,1726590,IL
17,1726610,Morris School District 54,940,1384,1726610,IL
17,1726850,Morton Grove School District 70,555,1386,1726850,IL
17,1727210,Mount Prospect School District 57,1500,1387,1727210,IL
17,1727340,Mount Vernon School District 80,980,1388,1727340,IL
17,1727720,Nashville Consolidated Community School District 49,310,1390,1727720,IL
17,1727930,Nettle Creek Community Consolidated School District 24C,95,1391,1727930,IL
17,1728110,New Hope Community Consolidated School District 6,110,1392,1728110,IL
17,1728140,New Lenox School District 122,3390,1393,1728140,IL
17,1728160,New Simpson Hill Consolidated District 32,150,1394,1728160,IL
17,1728270,Newark Community Consolidated School District 66,180,1395,1728270,IL
17,1728650,Norridge School District 80,590,1397,1728650,IL
17,1728890,North Palos School District 117,1960,1398,1728890,IL
17,1728920,North Pekin-Marquette Heights School District 102,415,1399,1728920,IL
17,1728980,Northbrook School District 28,1040,1400,1728980,IL
17,1729130,Oak Grove School District 68,530,1403,1729130,IL
17,1729190,Oak Lawn-Hometown School District 123,2195,1404,1729190,IL
17,1729310,Oakdale Community Consolidated School District 1,45,1406,1729310,IL
17,1729520,Odell Community Consolidated School District 435,115,1407,1729520,IL
17,1729700,Ohio Community Consolidated School District 17,45,1409,1729700,IL
17,1729760,O'Fallon Community Consolidated School District 90,2220,1410,1729760,IL
17,1730220,Orland School District 135,3500,1411,1730220,IL
17,1730420,Palatine Community Consolidated School District 15,8155,1413,1730420,IL
17,1730510,Community Consolidated School District 180,340,1414,1730510,IL
17,1730570,Palos Heights School District 128,490,1415,1730570,IL
17,1730600,Palos Community Consolidated School District 118,1245,1416,1730600,IL
17,1730810,Park Forest School District 163,1245,1417,1730810,IL
17,1730840,Park Ridge Consolidated Community School District 64,2960,1418,1730840,IL
17,1730900,General George Patton School District 133,175,1419,1730900,IL
17,1731080,Pekin Public School District108,2320,1420,1731080,IL
17,1731140,Pembroke Consolidated Community School District 259,160,1421,1731140,IL
17,1731200,Pennoyer School District 79,280,1422,1731200,IL
17,1731560,Community Consolidated School District 204,90,1424,1731560,IL
17,1731860,Pleasant Hill School District 69,170,1425,1731860,IL
17,1732040,Pleasantdale School District 107,565,1427,1732040,IL
17,1732090,Potomac Community Unit School District 10,120,1428,1732090,IL
17,1732160,Pontiac Community Consolidated School District 429,980,1429,1732160,IL
17,1732190,Pontiac-William Holliday School District 105,590,1430,1732190,IL
17,1732490,Prairie du Rocher Community Consolidated School District 134,95,1432,1732490,IL
17,1732520,Prairie Grove Community School District 46,450,1433,1732520,IL
17,1732550,Prairie Hill Community Consolidated School District 133,625,1434,1732550,IL
17,1732850,Prospect Heights School District 23,1005,1436,1732850,IL
17,1732970,Queen Bee School District 16,1255,1437,1732970,IL
17,1733030,Raccoon Consolidated School District 1,165,1438,1733030,IL
17,1733120,Rankin Community School District 98,140,1439,1733120,IL
17,1733210,Rantoul City School District 137,1055,1440,1733210,IL
17,1733390,Rhodes School District 84-5,495,1441,1733390,IL
17,1733450,Richland School District 88A,410,1442,1733450,IL
17,1733690,Ridgeland School District 122,1580,1443,1733690,IL
17,1733810,River Forest School District 90,960,1445,1733810,IL
17,1733840,River Grove School District 85-5,450,1446,1733840,IL
17,1733870,River Trails School District 26,970,1447,1733870,IL
17,1733990,Riverside School District 96,895,1448,1733990,IL
17,1734110,Riverview Consolidated Community School District 2,135,1449,1734110,IL
17,1734170,Robein School District 85,110,1450,1734170,IL
17,1734260,Rochelle Community Consolidated District 231,1170,1451,1734260,IL
17,1734470,Rockdale School District 84,115,1453,1734470,IL
17,1734540,Rockton School District 140,950,1454,1734540,IL
17,1734590,Rome Community Consolidated School District 2,190,1455,1734590,IL
17,1734620,Rondout School District 72,95,1456,1734620,IL
17,1734650,Rooks Creek Community Consolidated School District 425,45,1457,1734650,IL
17,1734710,Roselle School District 12,460,1458,1734710,IL
17,1734740,Schaumburg Community Consolidated School District 54,9735,1459,1734740,IL
17,1735160,Salem School District 111,615,1462,1735160,IL
17,1735220,Salt Creek School District 48,360,1463,1735220,IL
17,1735400,Saratoga Community Consolidated School District 60C,685,1465,1735400,IL
17,1735460,Community Consolidated School District 168,865,1466,1735460,IL
17,1735640,Schiller Park School District 81,885,1467,1735640,IL
17,1735770,Selmaville Community Consolidated School District 10,185,1468,1735770,IL
17,1735820,Seneca Community Consolidated School District 170,395,1469,1735820,IL
17,1736210,Shiloh Village School District 85,245,1470,1736210,IL
17,1736240,Shirland Community Consolidated School District 134,90,1471,1736240,IL
17,1736330,Signal Hill School District 181,140,1473,1736330,IL
17,1736360,Silvis School District 34,390,1474,1736360,IL
17,1736450,Skokie School District 68,1195,1475,1736450,IL
17,1736480,Skokie School District 69,1465,1476,1736480,IL
17,1736510,Smithton Community Consolidated School District 130,365,1477,1736510,IL
17,1736720,South Holland School District 150,560,1478,1736720,IL
17,1736750,South Holland School District 151,1160,1479,1736750,IL
17,1736780,South Pekin School District 137,210,1480,1736780,IL
17,1736810,Burbank School District 111,1995,1481,1736810,IL
17,1736840,South Wilmington Consolidated School District 74,80,1482,1736840,IL
17,1737020,Spring Lake Community Consolidated School District 606,55,1483,1737020,IL
17,1737050,Spring Valley Community Consolidated School District 99,450,1484,1737050,IL
17,1737120,St. Anne Consolidated Community School District 256,280,1485,1737120,IL
17,1737320,St. George Community Consolidated School District 258,305,1486,1737320,IL
17,1737380,St. Joseph Community Consolidated School District 169,480,1487,1737380,IL
17,1737470,St. Rose School District 14-15,110,1489,1737470,IL
17,1737680,Steger School District 194,835,1490,1737680,IL
17,1737860,Central Stickney School District 110,235,1492,1737860,IL
17,1738190,Summersville School District 79,80,1493,1738190,IL
17,1738220,Summit Hill School District 161,1865,1494,1738220,IL
17,1738370,Sunnybrook School District 171,610,1495,1738370,IL
17,1738400,Sunset Ridge School District 29,375,1496,1738400,IL
17,1738520,Taft School District 90,135,1497,1738520,IL
17,1738550,Tamaroa School District 5,65,1498,1738550,IL
17,1738790,Thomasboro Community Consolidated School District 130,115,1499,1738790,IL
17,1738910,Thornton School District 154,185,1500,1738910,IL
17,1739030,Community Consolidated School District 146,1845,1501,1739030,IL
17,1739180,Tonica Community Consolidated School District 79,100,1502,1739180,IL
17,1739510,Troy Community Consolidated School District 30C,2860,1503,1739510,IL
17,1739660,Union School District 81,60,1504,1739660,IL
17,1739780,Union Ridge School District 86,310,1505,1739780,IL
17,1739930,Unity Point Community Consolidated School District 140,350,1506,1739930,IL
17,1740260,Vienna School District 55,285,1507,1740260,IL
17,1740350,Villa Park School District 45,2205,1508,1740350,IL
